Running on ax20.rc.zi.columbia.edu
Train Epoch: 5 [28800/32000 (90%)]	Loss: 0.000269
Train Epoch: 5 [29440/32000 (92%)]	Loss: 0.001064
Train Epoch: 5 [30080/32000 (94%)]	Loss: 0.002775
Train Epoch: 5 [30720/32000 (96%)]	Loss: 0.004856
Train Epoch: 5 [31360/32000 (98%)]	Loss: 0.073402
Test set:
Overall: 65561/112000 (58.5%)
Train set:
Overall: 31977/32000 (99.9%)
Train Epoch: 6 [0/32000 (0%)]	Loss: 0.003346
Train Epoch: 6 [640/32000 (2%)]	Loss: 0.001105
Train Epoch: 6 [1280/32000 (4%)]	Loss: 0.001456
Train Epoch: 6 [1920/32000 (6%)]	Loss: 0.004369
Train Epoch: 6 [2560/32000 (8%)]	Loss: 0.019809
Train Epoch: 6 [3200/32000 (10%)]	Loss: 0.000932
Train Epoch: 6 [3840/32000 (12%)]	Loss: 0.000272
Train Epoch: 6 [4480/32000 (14%)]	Loss: 0.000222
Train Epoch: 6 [5120/32000 (16%)]	Loss: 0.000580
Train Epoch: 6 [5760/32000 (18%)]	Loss: 0.000842
Train Epoch: 6 [6400/32000 (20%)]	Loss: 0.001042
Train Epoch: 6 [7040/32000 (22%)]	Loss: 0.001096
Train Epoch: 6 [7680/32000 (24%)]	Loss: 0.001606
Train Epoch: 6 [8320/32000 (26%)]	Loss: 0.004500
Train Epoch: 6 [8960/32000 (28%)]	Loss: 0.008873
Train Epoch: 6 [9600/32000 (30%)]	Loss: 0.002547
Train Epoch: 6 [10240/32000 (32%)]	Loss: 0.000183
Train Epoch: 6 [10880/32000 (34%)]	Loss: 0.000976
Train Epoch: 6 [11520/32000 (36%)]	Loss: 0.001175
Train Epoch: 6 [12160/32000 (38%)]	Loss: 0.001959
Train Epoch: 6 [12800/32000 (40%)]	Loss: 0.002034
Train Epoch: 6 [13440/32000 (42%)]	Loss: 0.000528
Train Epoch: 6 [14080/32000 (44%)]	Loss: 0.000807
Train Epoch: 6 [14720/32000 (46%)]	Loss: 0.002924
Train Epoch: 6 [15360/32000 (48%)]	Loss: 0.008093
Train Epoch: 6 [16000/32000 (50%)]	Loss: 0.003315
Train Epoch: 6 [16640/32000 (52%)]	Loss: 0.001210
Train Epoch: 6 [17280/32000 (54%)]	Loss: 0.001208
Train Epoch: 6 [17920/32000 (56%)]	Loss: 0.003747
Train Epoch: 6 [18560/32000 (58%)]	Loss: 0.001237
Train Epoch: 6 [19200/32000 (60%)]	Loss: 0.000145
Train Epoch: 6 [19840/32000 (62%)]	Loss: 0.002157
Train Epoch: 6 [20480/32000 (64%)]	Loss: 0.000562
Train Epoch: 6 [21120/32000 (66%)]	Loss: 0.001312
Train Epoch: 6 [21760/32000 (68%)]	Loss: 0.000661
Train Epoch: 6 [22400/32000 (70%)]	Loss: 0.000796
Train Epoch: 6 [23040/32000 (72%)]	Loss: 0.000080
Train Epoch: 6 [23680/32000 (74%)]	Loss: 0.000151
Train Epoch: 6 [24320/32000 (76%)]	Loss: 0.000709
Train Epoch: 6 [24960/32000 (78%)]	Loss: 0.000449
Train Epoch: 6 [25600/32000 (80%)]	Loss: 0.000296
Train Epoch: 6 [26240/32000 (82%)]	Loss: 0.000090
Train Epoch: 6 [26880/32000 (84%)]	Loss: 0.000039
Train Epoch: 6 [27520/32000 (86%)]	Loss: 0.000106
Train Epoch: 6 [28160/32000 (88%)]	Loss: 0.001357
Train Epoch: 6 [28800/32000 (90%)]	Loss: 0.000275
Train Epoch: 6 [29440/32000 (92%)]	Loss: 0.000162
Train Epoch: 6 [30080/32000 (94%)]	Loss: 0.008389
Train Epoch: 6 [30720/32000 (96%)]	Loss: 0.000534
Train Epoch: 6 [31360/32000 (98%)]	Loss: 0.012862
Test set:
Overall: 63674/112000 (56.9%)
Train set:
Overall: 31974/32000 (99.9%)
Train Epoch: 7 [0/32000 (0%)]	Loss: 0.002003
Train Epoch: 7 [640/32000 (2%)]	Loss: 0.001599
Train Epoch: 7 [1280/32000 (4%)]	Loss: 0.000034
Train Epoch: 7 [1920/32000 (6%)]	Loss: 0.000401
Train Epoch: 7 [2560/32000 (8%)]	Loss: 0.000506
Train Epoch: 7 [3200/32000 (10%)]	Loss: 0.000854
Train Epoch: 7 [3840/32000 (12%)]	Loss: 0.000333
Train Epoch: 7 [4480/32000 (14%)]	Loss: 0.000811
Train Epoch: 7 [5120/32000 (16%)]	Loss: 0.000147
Train Epoch: 7 [5760/32000 (18%)]	Loss: 0.000383
Train Epoch: 7 [6400/32000 (20%)]	Loss: 0.000697
Train Epoch: 7 [7040/32000 (22%)]	Loss: 0.001681
Train Epoch: 7 [7680/32000 (24%)]	Loss: 0.000343
Train Epoch: 7 [8320/32000 (26%)]	Loss: 0.000341
Train Epoch: 7 [8960/32000 (28%)]	Loss: 0.010592
Train Epoch: 7 [9600/32000 (30%)]	Loss: 0.000205
Train Epoch: 7 [10240/32000 (32%)]	Loss: 0.000006
Train Epoch: 7 [10880/32000 (34%)]	Loss: 0.000415
Train Epoch: 7 [11520/32000 (36%)]	Loss: 0.001541
Train Epoch: 7 [12160/32000 (38%)]	Loss: 0.000051
Train Epoch: 7 [12800/32000 (40%)]	Loss: 0.002730
Train Epoch: 7 [13440/32000 (42%)]	Loss: 0.001023
Train Epoch: 7 [14080/32000 (44%)]	Loss: 0.000386
Train Epoch: 7 [14720/32000 (46%)]	Loss: 0.000129
Train Epoch: 7 [15360/32000 (48%)]	Loss: 0.000157
Train Epoch: 7 [16000/32000 (50%)]	Loss: 0.000377
Train Epoch: 7 [16640/32000 (52%)]	Loss: 0.000262
Train Epoch: 7 [17280/32000 (54%)]	Loss: 0.006397
Train Epoch: 7 [17920/32000 (56%)]	Loss: 0.017841
Train Epoch: 7 [18560/32000 (58%)]	Loss: 0.001775
Train Epoch: 7 [19200/32000 (60%)]	Loss: 0.000018
Train Epoch: 7 [19840/32000 (62%)]	Loss: 0.000137
Train Epoch: 7 [20480/32000 (64%)]	Loss: 0.003117
Train Epoch: 7 [21120/32000 (66%)]	Loss: 0.000427
Train Epoch: 7 [21760/32000 (68%)]	Loss: 0.007517
Train Epoch: 7 [22400/32000 (70%)]	Loss: 0.000500
Train Epoch: 7 [23040/32000 (72%)]	Loss: 0.002256
Train Epoch: 7 [23680/32000 (74%)]	Loss: 0.000644
Train Epoch: 7 [24320/32000 (76%)]	Loss: 0.000808
Train Epoch: 7 [24960/32000 (78%)]	Loss: 0.000021
Train Epoch: 7 [25600/32000 (80%)]	Loss: 0.000265
Train Epoch: 7 [26240/32000 (82%)]	Loss: 0.000188
Train Epoch: 7 [26880/32000 (84%)]	Loss: 0.000325
Train Epoch: 7 [27520/32000 (86%)]	Loss: 0.000166
Train Epoch: 7 [28160/32000 (88%)]	Loss: 0.010428
Train Epoch: 7 [28800/32000 (90%)]	Loss: 0.002918
Train Epoch: 7 [29440/32000 (92%)]	Loss: 0.000089
Train Epoch: 7 [30080/32000 (94%)]	Loss: 0.000710
Train Epoch: 7 [30720/32000 (96%)]	Loss: 0.006407
Train Epoch: 7 [31360/32000 (98%)]	Loss: 0.000608
Test set:
Overall: 65670/112000 (58.6%)
Train set:
Overall: 31993/32000 (100.0%)
Train Epoch: 8 [0/32000 (0%)]	Loss: 0.000522
Train Epoch: 8 [640/32000 (2%)]	Loss: 0.000024
Train Epoch: 8 [1280/32000 (4%)]	Loss: 0.000027
Train Epoch: 8 [1920/32000 (6%)]	Loss: 0.000254
Train Epoch: 8 [2560/32000 (8%)]	Loss: 0.001874
Train Epoch: 8 [3200/32000 (10%)]	Loss: 0.000281
Train Epoch: 8 [3840/32000 (12%)]	Loss: 0.000338
Train Epoch: 8 [4480/32000 (14%)]	Loss: 0.000138
Train Epoch: 8 [5120/32000 (16%)]	Loss: 0.001005
Train Epoch: 8 [5760/32000 (18%)]	Loss: 0.000382
Train Epoch: 8 [6400/32000 (20%)]	Loss: 0.000181
Train Epoch: 8 [7040/32000 (22%)]	Loss: 0.001612
Train Epoch: 8 [7680/32000 (24%)]	Loss: 0.000894
Train Epoch: 8 [8320/32000 (26%)]	Loss: 0.000182
Train Epoch: 8 [8960/32000 (28%)]	Loss: 0.000538
Train Epoch: 8 [9600/32000 (30%)]	Loss: 0.000255
Train Epoch: 8 [10240/32000 (32%)]	Loss: 0.000054
Train Epoch: 8 [10880/32000 (34%)]	Loss: 0.000021
Train Epoch: 8 [11520/32000 (36%)]	Loss: 0.000108
Train Epoch: 8 [12160/32000 (38%)]	Loss: 0.000193
Train Epoch: 8 [12800/32000 (40%)]	Loss: 0.000008
Train Epoch: 8 [13440/32000 (42%)]	Loss: 0.000555
Train Epoch: 8 [14080/32000 (44%)]	Loss: 0.000047
Train Epoch: 8 [14720/32000 (46%)]	Loss: 0.011707
Train Epoch: 8 [15360/32000 (48%)]	Loss: 0.000334
Train Epoch: 8 [16000/32000 (50%)]	Loss: 0.000102
Train Epoch: 8 [16640/32000 (52%)]	Loss: 0.000042
Train Epoch: 8 [17280/32000 (54%)]	Loss: 0.000456
Train Epoch: 8 [17920/32000 (56%)]	Loss: 0.000392
Train Epoch: 8 [18560/32000 (58%)]	Loss: 0.000007
Train Epoch: 8 [19200/32000 (60%)]	Loss: 0.001799
Train Epoch: 8 [19840/32000 (62%)]	Loss: 0.000010
Train Epoch: 8 [20480/32000 (64%)]	Loss: 0.001636
Train Epoch: 8 [21120/32000 (66%)]	Loss: 0.000072
Train Epoch: 8 [21760/32000 (68%)]	Loss: 0.000025
Train Epoch: 8 [22400/32000 (70%)]	Loss: 0.000158
Train Epoch: 8 [23040/32000 (72%)]	Loss: 0.000485
Train Epoch: 8 [23680/32000 (74%)]	Loss: 0.000120
Train Epoch: 8 [24320/32000 (76%)]	Loss: 0.000961
Train Epoch: 8 [24960/32000 (78%)]	Loss: 0.000238
Train Epoch: 8 [25600/32000 (80%)]	Loss: 0.000004
Train Epoch: 8 [26240/32000 (82%)]	Loss: 0.000045
Train Epoch: 8 [26880/32000 (84%)]	Loss: 0.000039
Train Epoch: 8 [27520/32000 (86%)]	Loss: 0.001076
